# language-input-glosspack-v1
# language=en
# source=CC-CEDICT (MDBG)
# source_sha256=1ACC073BCFE431C6002901ED8D19A16E32C4AD8D54F85BD746C4A4F50A2C589D
# license=CC-BY-SA-4.0 https://creativecommons.org/licenses/by-sa/4.0/
飞抓	variant of 飞挝
飞拉达	via ferrata
飞挝	ancient weapon with a tip like a grappling hook, thrown at enemy...
飞掠	to fly past; to sweep past (at close range)
飞散	(of smoke) to disperse; to dissipate
飞机	airplane
飞机云	contrail
飞机场	airport; flat chest
飞机失事	plane crash
飞机师	pilot; aviator
飞机杯	male masturbator (sex toy); artificial vagina
飞机票	air ticket
飞机舱门	airplane cabin door
飞机餐	in-flight meal
飞来横祸	sudden and unexpected disaster (idiom)
飞来飞去	to fly about; to fly hither and thither
飞检	unannounced inspection (abbr. for 飞行检查)
飞檐走壁	to leap onto roofs and vault over walls (usually associated with...
飞毛腿	swift feet; fleet-footed runner
飞沫	airborne droplet
飞沫传染	droplet infection (disease transmission from sneezing, coughing etc)
飞沫四溅	to spray in all directions
飞涨	soaring inflation; rocketing prices
飞溅	to splash; to spatter
飞瀑	waterfall
飞盘	frisbee
飞短流长	variant of 蜚短流长
飞碟	flying saucer; frisbee
飞禽	birds
飞禽走兽	(idiom) birds and animals
飞秒	femtosecond, fs, 10^-15 s
飞符	talisman in the form of a painting of symbols thought to have...
飞索	zip line
飞红	to blush
飞线	(electronics) jump wire
飞线充电	to recharge (an electric vehicle) using an extension cable dangling...
飞翔	to circle in the air; to soar
飞腾	to fly swiftly upward; to soar
飞腿	kick
飞膜	patagium
飞舞	to flutter; to dance in the breeze
飞舟	fast boat
飞船	spaceship; spacecraft
飞艇	airship
飞虎队	Flying Tigers, US airmen in China during World War Two
飞虫	flying insect; winged insect
飞蚊症	eye floaters (moving spots in the eye's vitreous humor)
飞蛾	moth
飞蛾扑火	the moth flies into the flame; fatal attraction
飞蛾投火	see 飞蛾扑火
飞蝗	flying locusts
飞行	(of planes etc) to fly; flying
飞行云	contrail
飞行员	pilot; aviator
飞行器	flying craft (airplane, drone, missile, balloon, spacecraft...
飞行检查	unannounced inspection; (sports) out-of-season drug testing
飞行棋	aeroplane chess (a Chinese board game)
飞行模式	airplane mode (on an electronic device)
飞行甲板	flight deck
飞行记录	flight record
飞行记录仪	flight recorder; black box
飞行记录器	flight recorder; black box
飞觥走斝	to drink one's fill (idiom)
飞贼	cat burglar; burglar who gains entrance by scaling walls
飞越	to fly across; to fly over
飞跃	to leap
飞跃道	parkour (HK)
飞跑	to run like the wind; to rush
飞身	to move quickly; to vault
飞车	fast-moving vehicle; to drive or ride a vehicle at high speed
飞转	to spin rapidly; to whirl around
飞轮	flywheel; freewheel
飞轮海	Fahrenheit, Taiwanese boy band (2005–2012)
飞过	to fly over; to fly past
飞逝	(of time) to pass quickly; to be fleeting
飞速	swift; rapidly
飞针走线	flying needle and running seam (idiom); skillful needlework
飞镖	darts (game); dart (weapon shaped like a spearhead)
飞饼	Indian-style flaky flatbread (roti canai or similar)
飞马	at the gallop
飞马座	Pegasus (constellation)
飞驰	to speed; to rush
飞鱼	Exocet (missile); flying fish
飞鱼座	Volans (constellation)
飞鱼族	"flying fish family", family who sacrifice everything to send their...
飞鸟	bird
飞鸟时代	Asuka Period in Japanese history (538-710 AD)
飞鸽	Flying Pigeon (famous bicycle brand, made in Tianjin since 1936)
飞鸿	swan goose; letter
飞鸿踏雪	see 雪泥鸿爪
飞鸿雪爪	see 雪泥鸿爪
飞鹰	eagle
飞鹰走马	to ride out hawking (idiom); to hunt
飞黄腾达	lit. the divine steed Feihuang gallops (idiom)
飞鼠	flying squirrel; bat
飞龙	dragon in flight; person at the height of success
食	to eat; food
食不厌精，脍不厌细	lit. to eat but finely ground grain and finely chopped meat (idiom...
食不厭精，膾不厭細	lit. to eat but finely ground grain and finely chopped meat (idiom...
食不果腹	lit. food not filling the stomach (idiom); fig. poverty-stricken
食不知味	lit. to eat without tasting the food; worried or downhearted (idiom)
食之无味，弃之不甘	see 食之无味，弃之可惜
食之无味，弃之可惜	lit. to be hardly worth eating, but it would still be a pity to...
食之無味，棄之不甘	see 食之无味，弃之可惜
食之無味，棄之可惜	lit. to be hardly worth eating, but it would still be a pity to...
食人	man-eating (beast); to eat people
食人俗	cannibalism
食人魔	ogre
食人魚	piranha
食人鯊	man-eating shark
食人鱼	piranha
食人鲨	man-eating shark
食俸	salary of a public official; to be in government service
食具	tableware
食古不化	to swallow ancient learning without digesting it (idiom)
食品	foodstuff; food
食品加工机	food processor
食品加工機	food processor
食品摊	food vendor's stand
食品攤	food vendor's stand
食堂	dining hall; cafeteria
食季	eclipse season
食安	food safety (abbr. for 食品安全 or 食物安全)
食客	diner (in a restaurant etc); hanger-on
食宿	board and lodging; room and board
食尸鬼	ghoul
食屍鬼	ghoul
食慾	appetite
食指	index finger; mouths to feed
食指大动	(idiom) to be excited to dig into the delicious food
食指大動	(idiom) to be excited to dig into the delicious food
食料	foodstuff
食材	(food) ingredient
食槽	manger
食欲	appetite
食水	(Singapore, Malaysia, Hong Kong) drinking water
食油	cooking oil
食法	cooking method
食火雞	cassowary (genus Casuarius), large flightless bird native to...
食火鸡	cassowary (genus Casuarius), large flightless bird native to...
食物	food
食物中毒	food poisoning
食物及药品管理局	US Food and Drug Administration authority (FDA)
食物及藥品管理局	US Food and Drug Administration authority (FDA)
食物鏈	food chain
食物链	food chain
食玉炊桂	food is more precious than jade and firewood more expensive than...
食玩	small toy or figurine included with a food product; DIY candy kit
食用	to eat; to consume
食用油	cooking oil
食疗	(TCM) food therapy; treatment via food
食療	(TCM) food therapy; treatment via food
食盐	edible salt; table salt
食祿	to draw government pay; to be in public service
食禄	to draw government pay; to be in public service
食管	esophagus; gullet
食管癌	esophageal cancer
食粮	food cereals
食糧	food cereals
食肆	restaurant; eatery
食肉	carnivorous
食肉动物	carnivore
食肉動物	carnivore
食肉寝皮	to eat sb's flesh and sleep on their hide (idiom); implacable hatred
食肉寢皮	to eat sb's flesh and sleep on their hide (idiom); implacable hatred
食肉目	Carnivora, order of carnivores within Mammalia
食肉类	carnivorous species
食肉類	carnivorous species
食脑虫	brain-eating amoeba (Naegleria fowleri)
食腐动物	scavenger
食腐動物	scavenger
食腦蟲	brain-eating amoeba (Naegleria fowleri)
食色	food and sex; appetite and lust
食色性也	Appetite and lust are only natural (Mencius 6A:4)
食草动物	herbivore
食草動物	herbivore
食荼卧棘	to eat bitter fruit and lie on thorns (idiom)
食荼臥棘	to eat bitter fruit and lie on thorns (idiom)
食菌	edible mushroom
食虫植物	insectivorous plant
食虫目	Insectivora
食蚁兽	ant-eater (several different species)
食蟲植物	insectivorous plant
食蟲目	Insectivora
食蟹獴	see 蟹獴
食蟻獸	ant-eater (several different species)
食衣住行	see 衣食住行
食补	tonic food (food considered to be particularly healthful)
食補	tonic food (food considered to be particularly healthful)
食言	to break one's promise
食言而肥	lit. to grow fat eating one's words (idiom)
食譜	cookbook; recipe
食谱	cookbook; recipe
食道	esophagus; gullet
食道癌	esophageal cancer
食醋	table vinegar
食量	quantity of food one eats; food intake
食頃	a short moment
食顷	a short moment
食鹽	edible salt; table salt
飠	"to eat" or "food" radical in Chinese characters (Kangxi radical 184)
飡	variant of 餐
飢	(bound form) hungry
飢不擇食	when hungry, you can't pick what you eat (idiom)
飢寒交迫	beset by hunger and cold (idiom); starving and freezing
飢渴	hungry and thirsty; to crave (knowledge, love etc)
飢腸轆轆	(idiom) stomach rumbling with hunger; very hungry
飢餓	hunger; starvation
飣	display food for show only; sacrifice
飤	old variant of 饲
飥	used in 馎饦
飧	supper; variant of 飧
飨	to offer food and drinks; to entertain
飨客	to entertain a guest
飨宴	feast; banquet
飨饮	to enjoy offered food and drink
飩	Taiwan pr; used in 馄饨
飪	cooked food; to cook (until ready)
飫	full (as of eating)
飫甘饜肥	to live off the fat of the land (idiom); to have a luxurious lifestyle
飬	old variant of 餋; old variant of 养
飭	(bound form) to put in order; to arrange properly
飮	variant of 饮
飯	cooked rice; meal
飯勺	rice paddle
飯匙	rice paddle
飯卡	meal card
飯圈	fan community; fandom
飯堂	dining hall; canteen
飯局	dinner party; banquet
飯島柳鶯	(bird species of China) Ijima's leaf warbler (Phylloscopus ijimae)
飯店	restaurant; hotel
飯廳	dining room; dining hall
飯後一支煙，賽過活神仙	have a smoke after each meal and you will surpass the immortals...
飯後服用	post cibum (pharm.); to take (medicine) after a meal
飯後百步走，活到九十九	walk a hundred steps after each meal and you will live a long life...
飯托	person hired to lure customers to a restaurant
飯撒	gesture by an idol aimed at delighting fans (e.g. winking or...
飯替	body double (in eating scenes)
飯桌	dining table
飯桶	rice tub (from which cooked rice or other food is served); fathead
飯氣攻心	food coma; postprandial somnolence
飯盆	pet food bowl; dog bowl
飯盒	lunchbox; mess tin
飯碗	rice bowl; fig. livelihood
飯票	(lit. and fig.) meal ticket
飯粒	grain of cooked rice
飯糗茹草	(lit.) to live on dry provisions and wild herbs (idiom)
飯糰	rice ball (steamed rice formed into a ball and stuffed with various...
飯莊	big restaurant
飯菜	food
飯量	amount of food one eats; portion size
飯類	rice dishes (on menu)
飯食	food
飯館	restaurant
飯館兒	erhua form of 饭馆
飯點	mealtime (lunchtime, dinnertime etc)
飰	old variant of 饭
飱	variant of 飧
飲	to drink; to give (animals) water to drink
飲品	beverage
飲宴	banquet; dinner
飲彈	to shoot oneself
飲恨	to nurse a grievance; to harbor a grudge
飲恨吞聲	to harbor a grudge with deep-seated hatred (idiom)
飲料	drink; beverage
飲水	to drink water; drinking water
飲水器	water dispenser
飲水思源	lit. when you drink water, think of its source (idiom)
飲水機	water dispenser; water cooler
飲泣	to weep in silence
飲流懷源	lit. when you drink water, think of its source (idiom)
飲用	drink; drinking or drinkable (water)
飲用水	drinking water; potable water
飲茶	to drink tea; (Cantonese) to have tea and dim sum
飲酒	to drink wine
飲酒作樂	drinking party; to go on a binge
飲酒駕車	drink and drive (moderately high blood alcohol concentration)
飲食	eating and drinking; food and drink
飲食療養	diet
飲鴆止渴	lit. drinking poison in the hope of quenching one's thirst (idiom)
飴	maltose syrup
飴糖	malt sugar; maltose
飶	fragrance of food
飼	to raise; to rear
飼主	pet owner
飼料	feed; fodder
飼槽	feeding trough
飼育	to rear (an animal)
飼草	forage grass
飼養	to raise; to rear
飼養員	zookeeper; stockman
飼養場	farm; feed lot
飼養業	stock farming; animal husbandry
飼養者	feeder
飼餵	to feed (an animal)
飽	to eat till full; satisfied
飽人不知餓人飢	The well-fed cannot know how the starving suffer (idiom)
飽以老拳	to thump repeatedly with one's fist
飽受	to endure; to suffer
飽含	to be full of (emotion); to brim with (love, tears etc)
飽和	saturated; filled to capacity
飽和脂肪	saturated fat
飽和脂肪酸	saturated fatty acid (SFA)
飽嗝兒	to belch (on a full stomach)
飽嘗	to enjoy fully; to experience to the full over a long period
飽學	learned; erudite
飽暖思淫欲，飢寒起盜心	lechery springs from warmth and nourishment, kleptomania springs...
飽滿	full; plump
飽漢不知餓漢飢	The well-fed cannot know how the starving suffer (idiom)
飽眼福	to feast one's eyes on (idiom)
飽私囊	to stuff one's pockets; to enrich oneself dishonestly
飽經憂患	having experienced much suffering
飽經滄桑	having lived through many changes
飽經風霜	weather-beaten; having experienced the hardships of life
飽綻	to swell to bursting (after having eaten too much)
飽覽	to look intensively; to feast one's eyes on
飽讀	to read intensively
飽足	to be full (after eating)
飽食終日	to spend the whole day eating (i.e. not doing any work)
飽食終日，無所用心	to eat three square meals a day and do no work (idiom)
飽餐	to eat one's fill
飽餐一頓	to eat one's fill; to be full
飽餐戰飯	to fill one's belly before the battle (idiom)
飾	decoration; ornament
飾品	ornament; item of jewelry
飾巾	kerchief as head ornament
飾帶	sash; streamer
飾演	to act; to play a part
飾物	decorations; jewelry
飾胸鷸	(bird species of China) buff-breasted sandpiper (Tryngites...
飾詞	excuse; pretext
飾邊	ornamental border
飾釘	stud (for decorating clothing, shoes, belts etc)
飾面	ornamental facing; veneer
飿	used in 馉饳
餀	tainted food
餁	variant of 饪
餂	to obtain by deception
餃	dumplings with meat filling
餃子	dumpling; pot-sticker
餃子館	dumpling restaurant
餃餌	dumpling; pot-sticker
餄	used in 饸饹
餄餎	"hele" noodles, a type of noodle made from buckwheat or sorghum flour
